HUD Metro Fair Market Rent Area Name,CBSASub23,"ZIP
Code",erap_fmr_br0,erap_fmr_br1,erap_fmr_br2,erap_fmr_br3,erap_fmr_br4
"Flint, MI MSA",METRO22420M22420,48436,$740,$850,"$1,070","$1,340","$1,450"
"Flint, MI MSA",METRO22420M22420,48437,$646,$745,$938,"$1,171","$1,268"
"Flint, MI MSA",METRO22420M22420,48438,$990,"$1,140","$1,440","$1,790","$1,940"
"Flint, MI MSA",METRO22420M22420,48439,$720,$830,"$1,040","$1,300","$1,410"
"Flint, MI MSA",METRO22420M22420,48442,$830,$930,"$1,190","$1,480","$1,590"
"Flint, MI MSA",METRO22420M22420,48449,$650,$745,$938,"$1,180","$1,268"
"Flint, MI MSA",METRO22420M22420,48451,$720,$850,"$1,040","$1,360","$1,500"
"Flint, MI MSA",METRO22420M22420,48457,$646,$745,$938,"$1,171","$1,268"
"Flint, MI MSA",METRO22420M22420,48458,$646,$745,$938,"$1,171","$1,268"
"Flint, MI MSA",METRO22420M22420,48460,$646,$745,$938,"$1,171","$1,268"
"Flint, MI MSA",METRO22420M22420,48462,$830,$930,"$1,190","$1,480","$1,600"
"Flint, MI MSA",METRO22420M22420,48463,$660,$770,$980,"$1,240","$1,330"
"Flint, MI MSA",METRO22420M22420,48464,$700,$790,"$1,000","$1,250","$1,350"
"Flint, MI MSA",METRO22420M22420,48473,$760,$880,"$1,110","$1,390","$1,500"
"Flint, MI MSA",METRO22420M22420,48480,$650,$750,$940,"$1,171","$1,270"
"Flint, MI MSA",METRO22420M22420,48501,$650,$750,$940,"$1,171","$1,270"
"Flint, MI MSA",METRO22420M22420,48502,$650,$750,$950,"$1,190","$1,280"
"Flint, MI MSA",METRO22420M22420,48503,$646,$745,$938,"$1,171","$1,268"
"Flint, MI MSA",METRO22420M22420,48504,$650,$750,$950,"$1,190","$1,280"
"Flint, MI MSA",METRO22420M22420,48505,$646,$745,$938,"$1,171","$1,268"
"Flint, MI MSA",METRO22420M22420,48506,$646,$745,$938,"$1,171","$1,268"
"Flint, MI MSA",METRO22420M22420,48507,$646,$745,$938,"$1,171","$1,268"
"Flint, MI MSA",METRO22420M22420,48509,$760,$880,"$1,110","$1,390","$1,500"
"Flint, MI MSA",METRO22420M22420,48519,$720,$830,"$1,050","$1,310","$1,420"
"Flint, MI MSA",METRO22420M22420,48529,$646,$745,$938,"$1,171","$1,268"
"Flint, MI MSA",METRO22420M22420,48531,$650,$750,$940,"$1,171","$1,270"
"Flint, MI MSA",METRO22420M22420,48532,$646,$745,$938,"$1,171","$1,268"
"Flint, MI MSA",METRO22420M22420,48550,$650,$750,$940,"$1,171","$1,270"
"Flint, MI MSA",METRO22420M22420,48551,$650,$750,$940,"$1,171","$1,270"
"Flint, MI MSA",METRO22420M22420,48553,$650,$750,$940,"$1,171","$1,270"
"Flint, MI MSA",METRO22420M22420,48554,$650,$750,$940,"$1,171","$1,270"
"Flint, MI MSA",METRO22420M22420,48746,$646,$745,$938,"$1,171","$1,268"
"Florence, SC HUD Metro FMR Area",METRO22500M22500,29114,$750,$810,"$1,030","$1,280","$1,390"
"Florence, SC HUD Metro FMR Area",METRO22500M22500,29161,$701,$710,$927,"$1,173","$1,250"
"Florence, SC HUD Metro FMR Area",METRO22500M22500,29501,$750,$750,$980,"$1,240","$1,330"
"Florence, SC HUD Metro FMR Area",METRO22500M22500,29502,$701,$710,$930,"$1,180","$1,250"
"Florence, SC HUD Metro FMR Area",METRO22500M22500,29503,$701,$710,$930,"$1,180","$1,250"
"Florence, SC HUD Metro FMR Area",METRO22500M22500,29504,$701,$710,$930,"$1,180","$1,250"
"Florence, SC HUD Metro FMR Area",METRO22500M22500,29505,$810,$810,"$1,070","$1,350","$1,440"
"Florence, SC HUD Metro FMR Area",METRO22500M22500,29506,$701,$706,$927,"$1,173","$1,247"
"Florence, SC HUD Metro FMR Area",METRO22500M22500,29530,$701,$706,$927,"$1,173","$1,247"
"Florence, SC HUD Metro FMR Area",METRO22500M22500,29532,$701,$706,$927,"$1,173","$1,247"
"Florence, SC HUD Metro FMR Area",METRO22500M22500,29541,$780,$780,"$1,030","$1,300","$1,390"
"Florence, SC HUD Metro FMR Area",METRO22500M22500,29554,$740,$750,$980,"$1,240","$1,320"
"Florence, SC HUD Metro FMR Area",METRO22500M22500,29555,$701,$706,$927,"$1,173","$1,247"
"Florence, SC HUD Metro FMR Area",METRO22500M22500,29560,$701,$706,$927,"$1,173","$1,247"
"Florence, SC HUD Metro FMR Area",METRO22500M22500,29583,$701,$706,$927,"$1,173","$1,247"
"Florence, SC HUD Metro FMR Area",METRO22500M22500,29591,$701,$706,$927,"$1,173","$1,247"
"Darlington County, SC HUD Metro FMR Area",METRO22500N45031,29069,$665,$669,$807,"$1,023","$1,173"
"Darlington County, SC HUD Metro FMR Area",METRO22500N45031,29079,$665,$669,$807,"$1,023","$1,173"
"Darlington County, SC HUD Metro FMR Area",METRO22500N45031,29101,$680,$690,$830,"$1,050","$1,210"
"Darlington County, SC HUD Metro FMR Area",METRO22500N45031,29161,$700,$710,$910,"$1,150","$1,250"
"Darlington County, SC HUD Metro FMR Area",METRO22500N45031,29501,$750,$750,$980,"$1,240","$1,330"
"Darlington County, SC HUD Metro FMR Area",METRO22500N45031,29506,$665,$669,$820,"$1,040","$1,173"
"Darlington County, SC HUD Metro FMR Area",METRO22500N45031,29532,$680,$680,$820,"$1,040","$1,190"
"Darlington County, SC HUD Metro FMR Area",METRO22500N45031,29540,$665,$669,$807,"$1,023","$1,173"
"Darlington County, SC HUD Metro FMR Area",METRO22500N45031,29550,$665,$669,$807,"$1,023","$1,173"
"Darlington County, SC HUD Metro FMR Area",METRO22500N45031,29551,$670,$670,$810,"$1,030","$1,180"
"Darlington County, SC HUD Metro FMR Area",METRO22500N45031,29593,$690,$700,$840,"$1,060","$1,220"
"Florence-Muscle Shoals, AL MSA",METRO22520M22520,35582,$590,$640,$840,"$1,040","$1,290"
"Florence-Muscle Shoals, AL MSA",METRO22520M22520,35610,$590,$690,$811,"$1,080","$1,290"
"Florence-Muscle Shoals, AL MSA",METRO22520M22520,35614,$640,$750,$890,"$1,170","$1,390"
"Florence-Muscle Shoals, AL MSA",METRO22520M22520,35616,$580,$620,$820,"$1,010","$1,260"
"Florence-Muscle Shoals, AL MSA",METRO22520M22520,35630,$580,$620,$820,"$1,010","$1,260"
"Florence-Muscle Shoals, AL MSA",METRO22520M22520,35631,$574,$617,$811,"$1,000","$1,249"
"Florence-Muscle Shoals, AL MSA",METRO22520M22520,35633,$660,$710,$930,"$1,150","$1,430"
"Florence-Muscle Shoals, AL MSA",METRO22520M22520,35634,$670,$720,$950,"$1,170","$1,460"
"Florence-Muscle Shoals, AL MSA",METRO22520M22520,35645,$574,$617,$811,"$1,000","$1,249"
"Florence-Muscle Shoals, AL MSA",METRO22520M22520,35646,$574,$617,$811,"$1,000","$1,249"
"Florence-Muscle Shoals, AL MSA",METRO22520M22520,35648,$574,$617,$811,"$1,000","$1,249"
"Florence-Muscle Shoals, AL MSA",METRO22520M22520,35652,$620,$690,$880,"$1,090","$1,360"
"Florence-Muscle Shoals, AL MSA",METRO22520M22520,35653,$574,$617,$811,"$1,000","$1,249"
"Florence-Muscle Shoals, AL MSA",METRO22520M22520,35654,$574,$617,$811,"$1,000","$1,249"
"Florence-Muscle Shoals, AL MSA",METRO22520M22520,35660,$574,$617,$811,"$1,000","$1,249"
"Florence-Muscle Shoals, AL MSA",METRO22520M22520,35661,$670,$720,$950,"$1,170","$1,460"
"Florence-Muscle Shoals, AL MSA",METRO22520M22520,35672,$580,$617,$811,"$1,000","$1,249"
"Florence-Muscle Shoals, AL MSA",METRO22520M22520,35674,$580,$620,$820,"$1,010","$1,260"
"Florence-Muscle Shoals, AL MSA",METRO22520M22520,35677,$690,$750,$980,"$1,210","$1,510"
"Florence-Muscle Shoals, AL MSA",METRO22520M22520,38852,$574,$617,$811,"$1,000","$1,249"
"Fond du Lac, WI MSA",METRO22540M22540,53006,$740,$800,"$1,030","$1,360","$1,380"
"Fond du Lac, WI MSA",METRO22540M22540,53010,$700,$760,$970,"$1,280","$1,300"
"Fond du Lac, WI MSA",METRO22540M22540,53011,$663,$790,$950,"$1,240","$1,360"
"Fond du Lac, WI MSA",METRO22540M22540,53014,$663,$720,$924,"$1,224","$1,241"
"Fond du Lac, WI MSA",METRO22540M22540,53019,$663,$720,$924,"$1,224","$1,241"
"Fond du Lac, WI MSA",METRO22540M22540,53023,$663,$790,$960,"$1,260","$1,380"
"Fond du Lac, WI MSA",METRO22540M22540,53040,$760,$900,"$1,080","$1,360","$1,480"
"Fond du Lac, WI MSA",METRO22540M22540,53048,$740,$800,"$1,030","$1,360","$1,380"
"Fond du Lac, WI MSA",METRO22540M22540,53049,$663,$720,$924,"$1,224","$1,241"
"Fond du Lac, WI MSA",METRO22540M22540,53057,$663,$720,$924,"$1,224","$1,241"
"Fond du Lac, WI MSA",METRO22540M22540,53061,$663,$720,$924,"$1,224","$1,241"
"Fond du Lac, WI MSA",METRO22540M22540,53065,$663,$720,$924,"$1,224","$1,241"
"Fond du Lac, WI MSA",METRO22540M22540,53079,$663,$720,$924,"$1,224","$1,241"
"Fond du Lac, WI MSA",METRO22540M22540,53919,$663,$720,$924,"$1,224","$1,241"
"Fond du Lac, WI MSA",METRO22540M22540,53931,$680,$740,$950,"$1,260","$1,280"
"Fond du Lac, WI MSA",METRO22540M22540,53946,$663,$720,$924,"$1,224","$1,241"
"Fond du Lac, WI MSA",METRO22540M22540,53963,$663,$720,$924,"$1,224","$1,241"
"Fond du Lac, WI MSA",METRO22540M22540,54904,$740,$770,$990,"$1,340","$1,560"
"Fond du Lac, WI MSA",METRO22540M22540,54932,$670,$730,$940,"$1,250","$1,280"
"Fond du Lac, WI MSA",METRO22540M22540,54935,$663,$720,$924,"$1,224","$1,241"
"Fond du Lac, WI MSA",METRO22540M22540,54936,$663,$720,$924,"$1,224","$1,241"
"Fond du Lac, WI MSA",METRO22540M22540,54937,$750,$820,"$1,050","$1,390","$1,410"
"Fond du Lac, WI MSA",METRO22540M22540,54964,$920,$960,"$1,240","$1,670","$1,890"
"Fond du Lac, WI MSA",METRO22540M22540,54971,$663,$720,$924,"$1,224","$1,280"
"Fond du Lac, WI MSA",METRO22540M22540,54974,$663,$720,$924,"$1,224","$1,241"
"Fond du Lac, WI MSA",METRO22540M22540,54979,$663,$720,$924,"$1,224","$1,280"
"Fort Collins, CO MSA",METRO22660M22660,80430,"$1,210","$1,232","$1,540","$2,190","$2,470"
"Fort Collins, CO MSA",METRO22660M22660,80503,"$1,340","$1,510","$1,830","$2,430","$2,880"
"Fort Collins, CO MSA",METRO22660M22660,80504,"$1,370","$1,540","$1,930","$2,640","$3,020"
"Fort Collins, CO MSA",METRO22660M22660,80510,"$1,220","$1,320","$1,620","$2,210","$2,570"
"Fort Collins, CO MSA",METRO22660M22660,80511,"$1,210","$1,232","$1,540","$2,190","$2,470"
"Fort Collins, CO MSA",METRO22660M22660,80512,"$1,210","$1,232","$1,540","$2,190","$2,470"
"Fort Collins, CO MSA",METRO22660M22660,80513,"$1,440","$1,470","$1,850","$2,620","$2,960"
"Fort Collins, CO MSA",METRO22660M22660,80515,"$1,210","$1,232","$1,539","$2,187","$2,469"
"Fort Collins, CO MSA",METRO22660M22660,80517,"$1,210","$1,232","$1,539","$2,187","$2,469"
"Fort Collins, CO MSA",METRO22660M22660,80521,"$1,210","$1,232","$1,539","$2,187","$2,469"
"Fort Collins, CO MSA",METRO22660M22660,80522,"$1,210","$1,232","$1,540","$2,190","$2,470"
"Fort Collins, CO MSA",METRO22660M22660,80523,"$1,210","$1,232","$1,540","$2,190","$2,470"
"Fort Collins, CO MSA",METRO22660M22660,80524,"$1,210","$1,232","$1,539","$2,187","$2,469"
"Fort Collins, CO MSA",METRO22660M22660,80525,"$1,310","$1,340","$1,670","$2,370","$2,680"
"Fort Collins, CO MSA",METRO22660M22660,80526,"$1,210","$1,232","$1,540","$2,190","$2,470"
"Fort Collins, CO MSA",METRO22660M22660,80527,"$1,210","$1,232","$1,540","$2,190","$2,470"
"Fort Collins, CO MSA",METRO22660M22660,80528,"$1,510","$1,540","$1,920","$2,730","$3,080"
"Fort Collins, CO MSA",METRO22660M22660,80532,"$1,210","$1,232","$1,540","$2,190","$2,470"
"Fort Collins, CO MSA",METRO22660M22660,80534,"$1,340","$1,460","$1,880","$2,680","$2,960"
"Fort Collins, CO MSA",METRO22660M22660,80535,"$1,210","$1,232","$1,539","$2,187","$2,469"
"Fort Collins, CO MSA",METRO22660M22660,80536,"$1,210","$1,232","$1,540","$2,190","$2,470"
"Fort Collins, CO MSA",METRO22660M22660,80537,"$1,210","$1,232","$1,539","$2,187","$2,469"
"Fort Collins, CO MSA",METRO22660M22660,80538,"$1,230","$1,250","$1,560","$2,220","$2,500"
"Fort Collins, CO MSA",METRO22660M22660,80539,"$1,210","$1,232","$1,540","$2,190","$2,470"
"Fort Collins, CO MSA",METRO22660M22660,80540,"$1,330","$1,450","$1,780","$2,410","$2,810"
"Fort Collins, CO MSA",METRO22660M22660,80545,"$1,210","$1,232","$1,540","$2,190","$2,470"
"Fort Collins, CO MSA",METRO22660M22660,80547,"$1,210","$1,232","$1,539","$2,187","$2,469"
"Fort Collins, CO MSA",METRO22660M22660,80549,"$1,670","$1,700","$2,130","$3,020","$3,410"
"Fort Collins, CO MSA",METRO22660M22660,80550,"$1,210","$1,232","$1,580","$2,250","$2,480"
"Fort Collins, CO MSA",METRO22660M22660,80612,"$1,210","$1,260","$1,590","$2,260","$2,560"
"Fort Collins, CO MSA",METRO22660M22660,82063,"$1,210","$1,232","$1,540","$2,190","$2,470"
"Franklin County, AR HUD Metro FMR Area",METRO22900M05047,72721,$680,$710,$860,"$1,190","$1,470"
"Franklin County, AR HUD Metro FMR Area",METRO22900M05047,72820,$581,$590,$720,$890,"$1,230"
"Franklin County, AR HUD Metro FMR Area",METRO22900M05047,72821,$581,$590,$720,$890,"$1,230"
"Franklin County, AR HUD Metro FMR Area",METRO22900M05047,72855,$581,$590,$720,$890,"$1,230"
"Franklin County, AR HUD Metro FMR Area",METRO22900M05047,72928,$581,$590,$720,$890,"$1,230"
"Franklin County, AR HUD Metro FMR Area",METRO22900M05047,72930,$630,$640,$800,"$1,010","$1,330"
"Franklin County, AR HUD Metro FMR Area",METRO22900M05047,72933,$630,$640,$800,"$1,010","$1,330"
"Franklin County, AR HUD Metro FMR Area",METRO22900M05047,72943,$581,$590,$720,$890,"$1,230"
"Franklin County, AR HUD Metro FMR Area",METRO22900M05047,72946,$600,$610,$800,"$1,100","$1,270"
"Franklin County, AR HUD Metro FMR Area",METRO22900M05047,72947,$610,$610,$800,"$1,080","$1,290"
"Franklin County, AR HUD Metro FMR Area",METRO22900M05047,72949,$581,$590,$720,$890,"$1,230"
"Franklin County, AR HUD Metro FMR Area",METRO22900M05047,72951,$581,$590,$720,$890,"$1,230"
"Franklin County, AR HUD Metro FMR Area",METRO22900M05047,72959,$710,$750,$910,"$1,290","$1,550"
"Fort Smith, AR-OK HUD Metro FMR Area",METRO22900M22900,72901,$601,$610,$800,"$1,102","$1,270"
"Fort Smith, AR-OK HUD Metro FMR Area",METRO22900M22900,72902,$601,$610,$800,"$1,110","$1,270"
"Fort Smith, AR-OK HUD Metro FMR Area",METRO22900M22900,72903,$610,$620,$810,"$1,120","$1,290"
"Fort Smith, AR-OK HUD Metro FMR Area",METRO22900M22900,72904,$620,$620,$820,"$1,130","$1,310"
"Fort Smith, AR-OK HUD Metro FMR Area",METRO22900M22900,72905,$601,$610,$800,"$1,110","$1,270"
"Fort Smith, AR-OK HUD Metro FMR Area",METRO22900M22900,72906,$601,$610,$800,"$1,110","$1,270"
"Fort Smith, AR-OK HUD Metro FMR Area",METRO22900M22900,72908,$710,$710,$940,"$1,300","$1,500"
"Fort Smith, AR-OK HUD Metro FMR Area",METRO22900M22900,72913,$601,$610,$800,"$1,110","$1,270"
"Fort Smith, AR-OK HUD Metro FMR Area",METRO22900M22900,72914,$601,$610,$800,"$1,110","$1,270"
"Fort Smith, AR-OK HUD Metro FMR Area",METRO22900M22900,72916,$690,$700,$920,"$1,270","$1,470"
"Fort Smith, AR-OK HUD Metro FMR Area",METRO22900M22900,72917,$601,$610,$800,"$1,110","$1,270"
"Fort Smith, AR-OK HUD Metro FMR Area",METRO22900M22900,72918,$601,$610,$800,"$1,110","$1,270"
"Fort Smith, AR-OK HUD Metro FMR Area",METRO22900M22900,72921,$601,$610,$800,"$1,102","$1,270"
"Fort Smith, AR-OK HUD Metro FMR Area",METRO22900M22900,72923,$790,$800,"$1,050","$1,450","$1,670"
"Fort Smith, AR-OK HUD Metro FMR Area",METRO22900M22900,72927,$601,$610,$800,"$1,102","$1,270"
"Fort Smith, AR-OK HUD Metro FMR Area",METRO22900M22900,72930,$630,$640,$800,"$1,102","$1,330"
"Fort Smith, AR-OK HUD Metro FMR Area",METRO22900M22900,72932,$601,$610,$800,"$1,102","$1,270"
"Fort Smith, AR-OK HUD Metro FMR Area",METRO22900M22900,72933,$630,$640,$800,"$1,102","$1,330"
"Fort Smith, AR-OK HUD Metro FMR Area",METRO22900M22900,72934,$601,$610,$800,"$1,102","$1,270"
"Fort Smith, AR-OK HUD Metro FMR Area",METRO22900M22900,72935,$601,$610,$800,"$1,102","$1,270"
"Fort Smith, AR-OK HUD Metro FMR Area",METRO22900M22900,72936,$620,$620,$820,"$1,130","$1,310"
"Fort Smith, AR-OK HUD Metro FMR Area",METRO22900M22900,72937,$640,$650,$850,"$1,180","$1,350"
"Fort Smith, AR-OK HUD Metro FMR Area",METRO22900M22900,72938,$601,$610,$800,"$1,102","$1,270"
"Fort Smith, AR-OK HUD Metro FMR Area",METRO22900M22900,72940,$601,$610,$800,"$1,102","$1,270"
"Fort Smith, AR-OK HUD Metro FMR Area",METRO22900M22900,72941,$601,$610,$800,"$1,102","$1,270"
"Fort Smith, AR-OK HUD Metro FMR Area",METRO22900M22900,72944,$601,$610,$800,"$1,102","$1,270"
"Fort Smith, AR-OK HUD Metro FMR Area",METRO22900M22900,72945,$601,$610,$800,"$1,102","$1,270"
"Fort Smith, AR-OK HUD Metro FMR Area",METRO22900M22900,72946,$601,$610,$800,"$1,102","$1,270"
"Fort Smith, AR-OK HUD Metro FMR Area",METRO22900M22900,72947,$610,$610,$800,"$1,102","$1,290"
"Fort Smith, AR-OK HUD Metro FMR Area",METRO22900M22900,72948,$610,$630,$810,"$1,130","$1,340"
"Fort Smith, AR-OK HUD Metro FMR Area",METRO22900M22900,72952,$660,$660,$870,"$1,200","$1,390"
"Fort Smith, AR-OK HUD Metro FMR Area",METRO22900M22900,72955,$610,$610,$810,"$1,110","$1,290"
"Fort Smith, AR-OK HUD Metro FMR Area",METRO22900M22900,72956,$620,$620,$820,"$1,130","$1,310"
"Fort Smith, AR-OK HUD Metro FMR Area",METRO22900M22900,72957,$601,$610,$800,"$1,102","$1,270"
"Fort Smith, AR-OK HUD Metro FMR Area",METRO22900M22900,72959,$710,$750,$910,"$1,290","$1,550"
"Fort Smith, AR-OK HUD Metro FMR Area",METRO22900M22900,74435,$601,$610,$800,"$1,102","$1,270"
"Fort Smith, AR-OK HUD Metro FMR Area",METRO22900M22900,74931,$601,$610,$800,"$1,102","$1,270"
"Fort Smith, AR-OK HUD Metro FMR Area",METRO22900M22900,74936,$601,$610,$800,"$1,110","$1,270"
"Fort Smith, AR-OK HUD Metro FMR Area",METRO22900M22900,74945,$601,$610,$800,"$1,102","$1,270"
"Fort Smith, AR-OK HUD Metro FMR Area",METRO22900M22900,74946,$601,$610,$800,"$1,102","$1,270"
"Fort Smith, AR-OK HUD Metro FMR Area",METRO22900M22900,74948,$601,$610,$800,"$1,102","$1,270"
"Fort Smith, AR-OK HUD Metro FMR Area",METRO22900M22900,74954,$640,$650,$850,"$1,180","$1,350"
"Fort Smith, AR-OK HUD Metro FMR Area",METRO22900M22900,74955,$601,$610,$800,"$1,102","$1,270"
"Fort Smith, AR-OK HUD Metro FMR Area",METRO22900M22900,74962,$601,$610,$800,"$1,102","$1,270"
"Fort Wayne, IN MSA",METRO23060M23060,46562,$680,$770,$940,"$1,200","$1,310"
"Fort Wayne, IN MSA",METRO23060M23060,46704,$790,$900,"$1,100","$1,400","$1,530"
"Fort Wayne, IN MSA",METRO23060M23060,46706,$658,$743,$911,"$1,161","$1,266"
"Fort Wayne, IN MSA",METRO23060M23060,46723,$658,$743,$911,"$1,161","$1,266"
"Fort Wayne, IN MSA",METRO23060M23060,46725,$658,$743,$911,"$1,161","$1,266"
"Fort Wayne, IN MSA",METRO23060M23060,46733,$658,$743,$911,"$1,161","$1,266"
"Fort Wayne, IN MSA",METRO23060M23060,46741,$660,$750,$920,"$1,170","$1,280"
"Fort Wayne, IN MSA",METRO23060M23060,46743,$658,$743,$911,"$1,161","$1,266"
"Fort Wayne, IN MSA",METRO23060M23060,46745,$710,$800,$980,"$1,250","$1,360"
"Fort Wayne, IN MSA",METRO23060M23060,46748,$870,$990,"$1,210","$1,540","$1,680"
"Fort Wayne, IN MSA",METRO23060M23060,46750,$658,$743,$911,"$1,161","$1,266"
"Fort Wayne, IN MSA",METRO23060M23060,46764,$750,$850,"$1,040","$1,330","$1,450"
"Fort Wayne, IN MSA",METRO23060M23060,46765,$770,$870,"$1,070","$1,360","$1,490"
"Fort Wayne, IN MSA",METRO23060M23060,46773,$658,$743,$911,"$1,161","$1,266"
"Fort Wayne, IN MSA",METRO23060M23060,46774,$720,$810,$990,"$1,260","$1,380"
"Fort Wayne, IN MSA",METRO23060M23060,46777,$658,$743,$911,"$1,161","$1,266"
"Fort Wayne, IN MSA",METRO23060M23060,46783,$658,$743,$911,"$1,161","$1,266"
"Fort Wayne, IN MSA",METRO23060M23060,46787,$658,$743,$911,"$1,161","$1,266"
"Fort Wayne, IN MSA",METRO23060M23060,46788,$658,$743,$911,"$1,161","$1,266"
"Fort Wayne, IN MSA",METRO23060M23060,46797,$670,$760,$930,"$1,190","$1,290"
"Fort Wayne, IN MSA",METRO23060M23060,46798,$820,$920,"$1,130","$1,440","$1,570"
"Fort Wayne, IN MSA",METRO23060M23060,46799,$660,$743,$911,"$1,161","$1,266"
"Fort Wayne, IN MSA",METRO23060M23060,46802,$658,$743,$911,"$1,161","$1,266"
"Fort Wayne, IN MSA",METRO23060M23060,46803,$658,$743,$911,"$1,161","$1,266"
"Fort Wayne, IN MSA",METRO23060M23060,46804,$810,$910,"$1,120","$1,430","$1,560"
"Fort Wayne, IN MSA",METRO23060M23060,46805,$658,$743,$911,"$1,161","$1,266"
"Fort Wayne, IN MSA",METRO23060M23060,46806,$658,$743,$911,"$1,161","$1,266"
"Fort Wayne, IN MSA",METRO23060M23060,46807,$670,$760,$930,"$1,190","$1,290"
"Fort Wayne, IN MSA",METRO23060M23060,46808,$658,$743,$911,"$1,161","$1,266"
"Fort Wayne, IN MSA",METRO23060M23060,46809,$658,$743,$911,"$1,161","$1,266"
"Fort Wayne, IN MSA",METRO23060M23060,46814,$850,$950,"$1,170","$1,490","$1,630"
"Fort Wayne, IN MSA",METRO23060M23060,46815,$660,$743,$911,"$1,161","$1,266"
"Fort Wayne, IN MSA",METRO23060M23060,46816,$658,$743,$911,"$1,161","$1,266"
"Fort Wayne, IN MSA",METRO23060M23060,46818,$790,$900,"$1,100","$1,400","$1,530"
"Fort Wayne, IN MSA",METRO23060M23060,46819,$660,$750,$920,"$1,170","$1,280"
"Fort Wayne, IN MSA",METRO23060M23060,46825,$760,$860,"$1,050","$1,340","$1,460"
"Fort Wayne, IN MSA",METRO23060M23060,46835,$720,$810,$990,"$1,260","$1,380"
"Fort Wayne, IN MSA",METRO23060M23060,46845,$900,"$1,020","$1,250","$1,590","$1,740"
"Fort Wayne, IN MSA",METRO23060M23060,46850,$660,$743,$911,"$1,161","$1,266"
"Fort Wayne, IN MSA",METRO23060M23060,46851,$660,$743,$911,"$1,161","$1,266"
"Fort Wayne, IN MSA",METRO23060M23060,46852,$660,$743,$911,"$1,161","$1,266"
"Fort Wayne, IN MSA",METRO23060M23060,46853,$660,$743,$911,"$1,161","$1,266"
"Fort Wayne, IN MSA",METRO23060M23060,46854,$660,$743,$911,"$1,161","$1,266"
"Fort Wayne, IN MSA",METRO23060M23060,46855,$660,$743,$911,"$1,161","$1,266"
"Fort Wayne, IN MSA",METRO23060M23060,46856,$660,$743,$911,"$1,161","$1,266"
"Fort Wayne, IN MSA",METRO23060M23060,46857,$660,$743,$911,"$1,161","$1,266"
"Fort Wayne, IN MSA",METRO23060M23060,46858,$660,$743,$911,"$1,161","$1,266"
"Fort Wayne, IN MSA",METRO23060M23060,46859,$660,$743,$911,"$1,161","$1,266"
"Fort Wayne, IN MSA",METRO23060M23060,46860,$660,$743,$911,"$1,161","$1,266"
"Fort Wayne, IN MSA",METRO23060M23060,46861,$660,$743,$911,"$1,161","$1,266"
"Fort Wayne, IN MSA",METRO23060M23060,46862,$660,$743,$911,"$1,161","$1,266"
"Fort Wayne, IN MSA",METRO23060M23060,46863,$660,$743,$911,"$1,161","$1,266"
"Fort Wayne, IN MSA",METRO23060M23060,46864,$660,$743,$911,"$1,161","$1,266"
"Fort Wayne, IN MSA",METRO23060M23060,46865,$660,$743,$911,"$1,161","$1,266"
"Fort Wayne, IN MSA",METRO23060M23060,46866,$660,$743,$911,"$1,161","$1,266"
"Fort Wayne, IN MSA",METRO23060M23060,46867,$660,$743,$911,"$1,161","$1,266"
